A man and woman both aged 28 arrested on suspicion of assisting an offender were released without charge on Saturday evening	assisting an offender
A man and woman both aged 28 arrested on suspicion of assisting an offender were released without charge on Saturday evening	offender
A man and woman both aged 28 arrested on suspicion of assisting an offender were released without charge on Saturday evening	released
A man and woman both aged 28 arrested on suspicion of assisting an offender were released without charge on Saturday evening	without charge
A man and woman both aged 28 arrested on suspicion of assisting an offender were released without charge on Saturday evening	charge
A man and woman both aged 28 arrested on suspicion of assisting an offender were released without charge on Saturday evening	Saturday
A man and woman both aged 28 arrested on suspicion of assisting an offender were released without charge on Saturday evening	evening
They were all arrested in the Toome area within an hour on the shooting	arrested
They were all arrested in the Toome area within an hour on the shooting	Toome
They were all arrested in the Toome area within an hour on the shooting	area
They were all arrested in the Toome area within an hour on the shooting	hour
They were all arrested in the Toome area within an hour on the shooting	shooting
